reef_siteid,UNIQUE_ID,Reef,habitat,k,area,rubble,sand,rock,coral_algae,na_proportion,depth_mean,depth_sd,depth_med,site_id,zone_type,lats,longs
Thetford_TR_S_4,16068100104.0,Thetford,Slope,37.27911237785016,233534.96450603567,4.763843648208469,3.949511400651466,38.5586319218241,9.324104234527688,43.40390879478827,9.884077580449485,4.164117489165325,9.156000137329102,L_103,Yellow,146.1952637258357,-16.797848349719608
Thetford_TR_S_5,16068100104.0,Thetford,Slope,16.538167938931295,186725.16725444607,1.2213740458015268,0.0,16.844783715012724,4.325699745547074,77.60814249363868,13.710584173835603,4.962257362343684,15.493499755859375,L_104,Yellow,146.17464808510857,-16.812197317205367
Thetford_TR_S_6,16068100104.0,Thetford,Slope,17.808912896691425,140815.23524318123,10.263335584064821,0.0,15.530047265361242,6.549628629304524,67.65698852126941,12.423117880648025,5.246879590982921,13.41100025177002,L_105,Yellow,146.17669163630865,-16.80759006806505
Thetford_TR_S_7,16068100104.0,Thetford,Slope,28.91167192429022,60269.32989888545,0.0,0.0,29.652996845425868,7.413249211356467,62.93375394321767,12.394679797143544,6.058635150534412,14.940999984741211,L_94,Yellow,146.17924729477878,-16.815616776092366
Thetford_TR_S_8,16068100104.0,Thetford,Slope,26.555555555555557,51815.93369295262,0.0,0.0,34.074074074074076,1.8518518518518519,64.07407407407408,12.65107094792199,4.690069471313538,11.295999526977539,L_106,Yellow,146.18415395603353,-16.788944599652382
Thetford_TR_S_9,16068100104.0,Thetford,Slope,58.705533596837945,49022.921055841725,0.0,0.0,66.79841897233202,10.276679841897232,22.92490118577075,7.53740042349115,2.1966363731473884,7.746000051498413,L_107,Yellow,146.20028641292996,-16.80272240330282
Elford_ER_C_1,16073100104.0,Elford,Crest,82.56137184115522,131481.403591529,0.0,0.1444043321299639,62.888086642599276,36.96750902527076,0.0,1.0469127461110694,0.45894983342669027,0.925000011920929,L_108,Yellow,146.29785620453586,-16.91970402837281
Elford_ER_C_10,16073100104.0,Elford,Crest,81.28955696202532,90463.151137474,0.0,0.0,68.0379746835443,31.962025316455698,0.0,1.1084894325099346,0.36687225313636285,1.0570000410079956,L_109,Yellow,146.29842820496054,-16.913879583498694
Elford_ER_C_11,16073100104.0,Elford,Crest,79.58333333333333,42261.42923473893,0.0,0.22522522522522523,73.42342342342343,26.35135135135135,0.0,1.497098363534628,0.3430778050713984,1.4259999990463257,L_110,Yellow,146.26656493670004,-16.930214133233793
Elford_ER_C_12,16073100104.0,Elford,Crest,79.375,312.98931139567867,0.0,0.0,75.0,25.0,0.0,1.5153333346048992,0.00642908572307028,1.5180000066757202,L_111,Yellow,146.24930128544818,-16.925325951552907
Elford_ER_C_2,16073100104.0,Elford,Crest,81.0909090909091,57605.03185068816,0.0,0.0,68.7603305785124,31.239669421487605,0.0,1.2561692604746844,0.5684652994226589,1.0720000267028809,L_112,Yellow,146.28946853609315,-16.926449314293972
Elford_ER_C_3,16073100104.0,Elford,Crest,84.21974522292993,60083.839003962465,0.47770700636942676,0.47770700636942676,51.59235668789809,46.81528662420382,0.6369426751592356,1.2816521734696966,0.23324173815519136,1.1984999775886536,L_113,Yellow,146.22593789299438,-16.92371844256764
Elford_ER_C_4,16073100104.0,Elford,Crest,84.00943396226415,54785.65416847123,0.0,0.0,58.147512864494,41.852487135506,0.0,1.6933357782320144,0.8677784268689631,1.3830000162124634,L_114,Yellow,146.27293024598356,-16.930455669415334
Elford_ER_C_5,16073100104.0,Elford,Crest,95.55147058823528,12832.631625673268,0.0,0.0,16.176470588235293,83.82352941176471,0.0,1.46483720735062,0.14862256693897397,1.4220000505447388,L_115,Yellow,146.29374542286357,-16.90981146434579
Elford_ER_C_6,16073100104.0,Elford,Crest,82.61519302615193,76044.65694113867,0.0,1.4943960149439601,57.78331257783312,40.72229140722291,0.0,1.2468049716574983,0.2756141120205075,1.1579999923706055,L_116,Yellow,146.23037215602548,-16.922946577408926
Elford_ER_C_7,16073100104.0,Elford,Crest,75.43560606060606,100181.29909620434,0.0,0.1893939393939394,88.63636363636364,11.174242424242424,0.0,1.2481842624001294,0.8365552883833854,0.882500022649765,L_117,Yellow,146.2849308912357,-16.927256151814845
Elford_ER_C_8,16073100104.0,Elford,Crest,80.48672566371681,118024.50294493232,0.0,0.0,70.95736122284795,29.042638777152053,0.0,1.2223903463615593,0.7291841206178987,0.9739999771118164,L_118,Yellow,146.27993587509943,-16.928235728282477
Elford_ER_C_9,16073100104.0,Elford,Crest,86.74960505529226,60109.49596805731,0.0,0.0,48.183254344391784,51.816745655608216,0.0,1.2831973489837267,0.6559331267972179,1.00600004196167,L_119,Yellow,146.2943571884868,-16.924609576019193
Elford_ER_OF_1,16073100104.0,Elford,Outer Flat,86.68855350842807,242250.00915593235,2.352018816150529,6.076048608388867,17.757742061936497,73.81419051352411,0.0,2.115728401950491,0.6658430159428542,1.8910000324249268,L_111,Yellow,146.2495799469574,-16.92432030907139
Elford_ER_OF_10,16073100104.0,Elford,Outer Flat,82.85714285714285,124908.22948251851,3.896103896103896,7.868601986249045,19.556913674560732,68.67838044308633,0.0,1.2387969518262731,0.31353462712565844,1.1399999856948853,L_114,Yellow,146.27380177898553,-16.928690765084404
Elford_ER_OF_11,16073100104.0,Elford,Outer Flat,72.7680067001675,113635.26297052717,0.0,14.656616415410385,45.7286432160804,39.61474036850921,0.0,0.708235657751718,0.09708524166591008,0.6959999799728394,L_108,Yellow,146.29635928399628,-16.91906919892512
Elford_ER_OF_12,16073100104.0,Elford,Outer Flat,89.46483971044468,91707.8292375924,0.20682523267838676,2.7921406411582215,27.404343329886245,69.59669079627714,0.0,1.6774334062915701,0.47601749034845475,1.5770000219345093,L_120,Yellow,146.29154475281035,-16.911538181763305
Elford_ER_OF_13,16073100104.0,Elford,Outer Flat,79.42642956764294,135850.1470950297,0.7670850767085077,14.225941422594142,20.292887029288703,64.71408647140865,0.0,2.1231550364525855,0.9410918528403583,1.8279999494552612,L_121,Yellow,146.25890775136537,-16.92747998954978
Elford_ER_OF_14,16073100104.0,Elford,Outer Flat,84.01061776061776,49141.425121693406,0.0,15.83011583011583,0.5791505791505791,83.59073359073359,0.0,2.187709096706275,0.2827450003091514,2.125,L_122,Yellow,146.26238999575975,-16.923192461459397
Elford_ER_OF_15,16073100104.0,Elford,Outer Flat,83.49199288256227,53826.22338320641,0.5338078291814946,12.98932384341637,10.854092526690392,75.62277580071175,0.0,2.091037386600102,0.9533625312432621,1.7640000581741333,L_123,Yellow,146.2351843982785,-16.921636551168366
Elford_ER_OF_16,16073100104.0,Elford,Outer Flat,79.73046488625124,97025.1128987968,8.011869436201781,10.187932739861523,4.648862512363996,76.36003956478734,0.7912957467853611,2.9136308160414988,1.4992625246517495,2.450000047683716,L_124,Yellow,146.25585871539,-16.922024866944522
Elford_ER_OF_17,16073100104.0,Elford,Outer Flat,74.84375,68525.34328866098,5.277777777777778,16.11111111111111,13.194444444444445,65.27777777777777,0.1388888888888889,3.4437703485059186,2.2045526662236052,2.3485000133514404,L_125,Yellow,146.21634108978486,-16.920425319899934
Elford_ER_OF_18,16073100104.0,Elford,Outer Flat,85.97701149425288,148695.41590357665,0.6385696040868455,4.533844189016603,32.18390804597701,62.64367816091954,0.0,1.4636700409546233,0.5124444684746705,1.371999979019165,L_110,Yellow,146.26709877549527,-16.92914368724079
Elford_ER_OF_19,16073100104.0,Elford,Outer Flat,73.8157894736842,28781.728845587466,0.0,2.3026315789473686,86.84210526315789,10.855263157894736,0.0,1.6904290667042188,0.16075815630722864,1.6929999589920044,L_126,Yellow,146.21919499671344,-16.90875009066587
Elford_ER_OF_2,16073100104.0,Elford,Outer Flat,78.7012614678899,165585.33163399575,0.286697247706422,2.7522935779816513,66.39908256880734,30.56192660550459,0.0,1.243544957475196,0.48975602683197345,1.0989999771118164,L_127,Yellow,146.29627792282014,-16.91359558977771
Elford_ER_OF_3,16073100104.0,Elford,Outer Flat,82.3406374501992,23778.652445240412,0.0,15.139442231075698,9.163346613545817,75.69721115537848,0.0,1.7231799149613,0.14127910691312243,1.6959999799728394,L_128,Yellow,146.23039961094204,-16.9108188955003
Elford_ER_OF_4,16073100104.0,Elford,Outer Flat,61.95402298850575,16592.14594898885,0.0,17.816091954022987,73.5632183908046,8.620689655172415,0.0,0.7018143720255641,0.03805554478892976,0.703000009059906,L_118,Yellow,146.28175355759217,-16.92702316803387
Elford_ER_OF_5,16073100104.0,Elford,Outer Flat,81.3600958657879,158322.37248498667,1.0185739964050329,1.737567405632115,57.75913720790893,39.48472139005393,0.0,1.6819696590662303,0.536939591935389,1.5665000081062317,L_129,Yellow,146.23720475418432,-16.91085594756363
Elford_ER_OF_6,16073100104.0,Elford,Outer Flat,84.94608626198084,118921.10221339483,0.1597444089456869,5.9105431309904155,32.66773162939297,61.26198083067093,0.0,2.0303344518720654,0.5133575338121248,1.8839999437332153,L_130,Yellow,146.2393734794632,-16.921484073936558
Elford_ER_OF_7,16073100104.0,Elford,Outer Flat,83.48451327433628,128982.22331511462,0.0,2.359882005899705,51.474926253687315,46.16519174041298,0.0,0.8531092044994724,0.14007533629669172,0.7960000038146973,L_131,Yellow,146.29297054514618,-16.92384418987552
Elford_ER_OF_8,16073100104.0,Elford,Outer Flat,84.88475177304964,107034.72890100488,2.74822695035461,3.102836879432624,33.687943262411345,60.46099290780142,0.0,1.9634435077786556,0.6539678538691852,1.7730000019073486,L_132,Yellow,146.24367821268334,-16.923121766032278
Elford_ER_OF_9,16073100104.0,Elford,Outer Flat,70.7681718061674,86652.49363158084,1.5418502202643172,26.87224669603524,2.973568281938326,68.61233480176212,0.0,2.629778291832217,1.0835672245480081,2.347499966621399,L_133,Yellow,146.2035727528273,-16.910571598357578
Elford_ER_SS_1,16073100104.0,Elford,Sheltered Slope,9.557495484647802,158343.6427825936,12.281757977122215,14.208308248043348,4.214328717639976,6.50210716435882,62.79349789283564,11.081398356291983,4.891481060983614,12.966000080108643,L_134,Yellow,146.23845544847214,-16.91837026335601
Elford_ER_SS_10,16073100104.0,Elford,Sheltered Slope,49.77272727272727,5318.305293030571,1.8181818181818181,3.6363636363636362,63.63636363636363,3.6363636363636362,27.272727272727273,6.216169793650789,4.813213135164401,4.439000129699707,L_135,Yellow,146.21984352322661,-16.90787372891062
Elford_ER_SS_11,16073100104.0,Elford,Sheltered Slope,0.0,9389.681316065602,0.0,0.0,0.0,0.0,100.0,17.980293460514236,0.9953120006759195,17.9064998626709,L_136,Yellow,146.2706935513974,-16.917705527531755
Elford_ER_SS_12,16073100104.0,Elford,Sheltered Slope,16.71875,3129.26198370615,0.0,0.0,18.75,3.125,78.125,10.95668751001358,3.5793219624362353,12.178999900817871,L_137,Yellow,146.2214862238964,-16.923332292449256
Elford_ER_SS_2,16073100104.0,Elford,Sheltered Slope,13.639887244538407,135152.96035117377,9.372797744890768,50.24665257223397,5.496828752642706,9.654686398872446,25.229034531360114,8.19063002393646,2.7127757047731973,8.875500202178955,L_138,Yellow,146.20952537542635,-16.913961901040434
Elford_ER_SS_3,16073100104.0,Elford,Sheltered Slope,36.06275303643725,23472.247369048186,17.408906882591094,4.048582995951417,35.22267206477733,10.526315789473685,32.79352226720648,7.597575749153699,3.6949970495678532,7.890999794006348,L_139,Yellow,146.24433595048956,-16.922176800150034
Elford_ER_SS_4,16073100104.0,Elford,Sheltered Slope,36.07281553398058,97606.50613648817,16.310679611650485,21.359223300970875,7.572815533980583,30.58252427184466,24.174757281553397,6.567748203674544,3.541401675954728,6.2769999504089355,L_140,Yellow,146.20433180441373,-16.91341995409707
Elford_ER_SS_5,16073100104.0,Elford,Sheltered Slope,32.38486842105263,71946.8830838264,4.605263157894737,17.63157894736842,8.552631578947368,26.18421052631579,43.026315789473685,8.698386962139326,4.743275415170896,8.472000122070312,L_141,Yellow,146.20164536218812,-16.908924992867597
Elford_ER_SS_6,16073100104.0,Elford,Sheltered Slope,29.787798408488065,35981.50364708854,14.058355437665783,16.180371352785144,7.427055702917772,24.40318302387268,37.93103448275862,8.568808886483104,3.5384581215251223,9.088000297546387,L_142,Yellow,146.212011607867,-16.918480156047078
Elford_ER_SS_7,16073100104.0,Elford,Sheltered Slope,19.801980198019802,28797.393418124877,1.6501650165016502,78.54785478547855,0.0,19.801980198019802,0.0,4.267216795807951,0.7101887325457991,4.309499979019165,L_143,Yellow,146.27897622196485,-16.919635516686025
Elford_ER_SS_8,16073100104.0,Elford,Sheltered Slope,4.226384364820847,29107.717398312874,10.09771986970684,0.6514657980456026,3.583061889250814,1.6286644951140066,84.03908794788273,13.103646016202841,3.83802520773871,14.61299991607666,L_144,Yellow,146.25719476374468,-16.92192136030161
Elford_ER_SS_9,16073100104.0,Elford,Sheltered Slope,5.091463414634147,53826.99441838125,1.5679442508710801,0.34843205574912894,3.658536585365854,2.4390243902439024,91.98606271777004,14.570775939137848,2.861668483969665,15.552000045776367,L_130,Yellow,146.2392590045569,-16.921027108535498
Elford_ER_S_1,16073100104.0,Elford,Slope,14.856181150550796,311336.2225115001,6.364749082007344,1.438188494492044,15.299877600979192,3.7637698898408813,73.13341493268054,12.571215798655354,4.228050544243752,13.028500080108643,L_145,Yellow,146.24111702671766,-16.91147552552168
Elford_ER_S_10,16073100104.0,Elford,Slope,3.1401975683890577,125505.64010765497,1.6717325227963526,0.9118541033434651,4.331306990881459,0.0,93.08510638297872,15.38008230662009,3.537660896594113,16.464000701904297,L_146,Yellow,146.27902730713245,-16.913272191897594
Elford_ER_S_11,16073100104.0,Elford,Slope,32.09043560606061,99856.55065180548,0.0,0.0,31.723484848484848,9.090909090909092,59.18560606060606,9.498166240865205,4.2550242010891655,9.838499546051025,L_147,Yellow,146.30184728433738,-16.91430494526043
Elford_ER_S_12,16073100104.0,Elford,Slope,7.855545617173524,106090.00433640555,15.026833631484795,0.0,10.465116279069768,0.26833631484794274,74.23971377459749,12.44242643688422,3.1384296609427875,12.291000366210938,L_148,Yellow,146.24903989975138,-16.917950090304746
Elford_ER_S_13,16073100104.0,Elford,Slope,24.98151082937137,180018.80202134652,0.0,0.0,29.793977812995244,3.3808769149498152,66.82514527205494,11.855366262033346,4.447491824256319,12.134999752044678,L_149,Yellow,146.28345657570375,-16.92960367202505
Elford_ER_S_14,16073100104.0,Elford,Slope,14.78245052386496,326071.049694587,10.040745052386496,6.19906868451688,14.930151338766008,3.958090803259604,64.87194412107101,11.727415175949348,4.730722310191421,12.900000095367432,L_150,Yellow,146.24463236277913,-16.915397398315932
Elford_ER_S_15,16073100104.0,Elford,Slope,1.6620672353236328,190216.44162023207,0.0,0.0,1.2543903662819869,0.7526342197691922,97.99297541394883,17.314333151290793,2.202438612372678,17.88599967956543,L_151,Yellow,146.23917505240183,-16.90369902170089
Elford_ER_S_16,16073100104.0,Elford,Slope,34.663120567375884,53827.47156010475,0.0,0.7092198581560284,31.914893617021278,11.52482269503546,55.851063829787236,10.467864587045998,6.283146803256301,11.295000076293945,L_152,Yellow,146.23454414972005,-16.92324064440201
Elford_ER_S_17,16073100104.0,Elford,Slope,26.12516425755585,144629.18991992064,0.0,0.0,26.609724047306177,6.83311432325887,66.55716162943496,11.167735424052719,5.058569602858029,12.71750020980835,L_153,Yellow,146.3010328571933,-16.918430248995087
Elford_ER_S_18,16073100104.0,Elford,Slope,0.0,148898.01095200004,0.0,0.0,0.0,0.0,100.0,16.308858780389514,0.842425519241413,16.2810001373291,L_154,Yellow,146.2255888959413,-16.900034398694594
Elford_ER_S_19,16073100104.0,Elford,Slope,6.6485148514851495,96661.44398395158,25.14851485148515,6.138613861386139,5.346534653465347,2.772277227722772,60.59405940594059,10.88627111277814,3.6565092921798534,11.215999603271484,L_155,Yellow,146.19929731386495,-16.911221861857847
Elford_ER_S_2,16073100104.0,Elford,Slope,41.62282144031568,290148.5026182546,2.2689904636632687,0.19730351857941467,44.3932916803683,9.437684972048668,43.702729365340346,9.403019716277003,4.023110389875598,9.324000358581543,L_156,Yellow,146.29729540032986,-16.909741682701462
Elford_ER_S_20,16073100104.0,Elford,Slope,21.659053156146175,114825.04259502981,2.9069767441860463,0.0,21.511627906976745,6.06312292358804,69.51827242524917,13.139343551411297,4.8184339617021426,14.902999877929688,L_157,Yellow,146.2385031313889,-16.90749613411665
Elford_ER_S_21,16073100104.0,Elford,Slope,0.0,140754.4730709605,0.0,0.0,0.0,0.0,100.0,15.523684665560722,0.791094019875006,15.468999862670898,L_158,Yellow,146.21666517459096,-16.898834845274212
Elford_ER_S_22,16073100104.0,Elford,Slope,6.990358126721763,68829.15950475587,9.366391184573002,0.0,9.641873278236915,0.0,80.99173553719008,12.9813548445352,3.2750307031982957,13.86549997329712,L_159,Yellow,146.23398802206134,-16.906278839062526
Elford_ER_S_23,16073100104.0,Elford,Slope,0.0,95473.48294012994,0.0,0.0,0.0,0.0,100.0,17.14636247378751,1.9759868458058176,17.510000228881836,L_160,Yellow,146.30665975791257,-16.912193868735805
Elford_ER_S_24,16073100104.0,Elford,Slope,26.52972027972028,81080.31676690746,0.0,0.0,19.23076923076923,12.587412587412587,68.18181818181819,12.728363183600392,6.014508108334021,15.042999744415283,L_110,Yellow,146.26601150457628,-16.93113031869555
Elford_ER_S_25,16073100104.0,Elford,Slope,9.807367829021372,169308.24664905109,3.1496062992125986,3.093363329583802,10.967379077615298,1.8560179977502813,80.93363329583802,14.018869356418165,3.9973766593418985,15.382999897003174,L_161,Yellow,146.25636326016735,-16.916163439071777
Elford_ER_S_26,16073100104.0,Elford,Slope,6.629260182876143,114162.37943328498,0.49875311720698257,0.0,9.14380714879468,0.0,90.35743973399833,14.69547065551595,3.2062123698837866,15.278000354766846,L_162,Yellow,146.19497712309436,-16.90395724540578
Elford_ER_S_27,16073100104.0,Elford,Slope,0.0,22536.31970276218,0.0,0.0,0.0,0.0,100.0,18.009729103501794,1.6616206597000212,18.424999237060547,L_163,Yellow,146.30764139297335,-16.907420537454076
Elford_ER_S_28,16073100104.0,Elford,Slope,27.357563850687622,48824.50477898354,0.0,0.0,17.68172888015717,14.538310412573674,67.77996070726915,12.828313595893091,5.702693119913772,14.15500020980835,L_132,Yellow,146.24445018137618,-16.924844834723388
Elford_ER_S_29,16073100104.0,Elford,Slope,25.421597633136095,64804.19810403744,0.0,0.0,27.514792899408285,5.4733727810650885,67.01183431952663,12.179298046880808,5.872391360151848,14.08400011062622,L_164,Yellow,146.27176437984005,-16.931417023372646
Elford_ER_S_3,16073100104.0,Elford,Slope,11.000585137507315,162433.71505506802,1.7554125219426566,1.3458162668227034,14.043300175541253,0.8191925102399064,82.03627852545348,13.959845232610586,3.757746022411578,15.120500087738037,L_165,Yellow,146.28581430387746,-16.909485379090405
Elford_ER_S_30,16073100104.0,Elford,Slope,45.347091932457786,51000.481316191144,12.195121951219512,1.5009380863039399,32.270168855534706,21.951219512195124,32.08255159474672,7.192425449847227,5.1344706541169405,5.4029998779296875,L_166,Yellow,146.21053090925417,-16.919721887031688
Elford_ER_S_31,16073100104.0,Elford,Slope,21.974921630094045,150484.32479333598,20.815047021943574,1.4420062695924765,18.808777429467085,8.338557993730408,50.59561128526646,9.441745352554829,4.5375522893704066,9.892499923706055,L_167,Yellow,146.20483065244733,-16.916244668917397
Elford_ER_S_32,16073100104.0,Elford,Slope,0.2953156822810591,46612.03379469784,0.20366598778004075,0.0,0.4073319755600815,0.0,99.38900203665987,13.234352149134097,1.2667922500710145,13.437999725341797,L_168,Yellow,146.21822569362996,-16.906742420312
Elford_ER_S_33,16073100104.0,Elford,Slope,14.17079207920792,134619.66478604497,0.0,0.0,16.61951909476662,2.1216407355021216,81.25884016973126,13.930910672689144,4.813473337321651,15.220999717712402,L_169,Yellow,146.29943630701578,-16.922557427391997
Elford_ER_S_34,16073100104.0,Elford,Slope,33.893728222996515,54461.06710961368,0.0,0.5226480836236934,41.46341463414634,3.832752613240418,54.181184668989545,9.891223262284548,6.2941665523414905,9.081999778747559,L_170,Yellow,146.24969134094792,-16.926200007143205
Elford_ER_S_35,16073100104.0,Elford,Slope,1.9784330985915493,107594.00013558939,11.355633802816902,0.0,2.7288732394366195,0.0,85.91549295774648,14.024995361594266,3.0649755409149213,15.020000457763672,L_171,Yellow,146.2103832868168,-16.89835047420828
Elford_ER_S_36,16073100104.0,Elford,Slope,37.68912529550827,40370.00313273119,0.0,0.0,31.44208037825059,14.893617021276595,53.664302600472816,9.426837018978448,5.601630240170875,8.659000396728516,L_116,Yellow,146.22918736864875,-16.924278277233874
Elford_ER_S_37,16073100104.0,Elford,Slope,9.308510638297872,62282.677392093,34.954407294832826,7.446808510638298,7.598784194528875,3.7993920972644375,46.20060790273556,10.187724925167737,4.297521742151783,9.751499652862549,L_144,Yellow,146.25867640394134,-16.919889876229966
Elford_ER_S_38,16073100104.0,Elford,Slope,1.2298558100084818,111411.61847271444,0.0,0.0,1.6963528413910094,0.0,98.303647158609,15.690708272676307,2.5895859788392275,15.70900011062622,L_172,Yellow,146.2615492105718,-16.914262995683956
Elford_ER_S_39,16073100104.0,Elford,Slope,23.876368319381843,148083.46177229844,0.0,0.0,28.84739214423696,2.962009014810045,68.190598840953,12.94282881244654,5.300321514068322,14.244999885559082,L_173,Yellow,146.27773176957194,-16.93101406458452
Elford_ER_S_4,16073100104.0,Elford,Slope,20.72485806974858,234284.18705729162,9.691808596918086,6.528791565287916,16.504460665044608,8.75912408759124,58.51581508515815,11.592959121356937,4.858715062572633,11.874500274658203,L_174,Yellow,146.19628905758742,-16.907714775950257
Elford_ER_S_40,16073100104.0,Elford,Slope,23.95771144278607,96100.27528847847,0.0,0.0,21.791044776119403,8.159203980099502,70.04975124378109,13.174384449007187,6.092474918115729,15.749000072479248,L_175,Yellow,146.25953969336905,-16.929422258582232
Elford_ER_S_41,16073100104.0,Elford,Slope,3.0322338830584705,63184.710597992875,4.197901049475262,3.898050974512744,3.1484257871064467,0.7496251874062968,88.00599700149925,14.427530512936611,3.2647747142144916,15.677000045776367,L_176,Yellow,146.20070948291877,-16.90605390217406
Elford_ER_S_42,16073100104.0,Elford,Slope,4.1466789667896675,103282.46208330011,0.36900369003690037,0.0,5.719557195571956,0.0,93.91143911439114,16.32814484553276,2.940354440217358,17.121999740600586,L_177,Yellow,146.26261130595563,-16.918273172905963
Elford_ER_S_43,16073100104.0,Elford,Slope,15.478080120937264,126132.27669022558,2.7210884353741496,0.07558578987150416,16.55328798185941,3.4769463340891913,77.17309145880574,11.476246035004419,3.4892851121206805,12.168999671936035,L_178,Yellow,146.29106439445755,-16.909306418746702
Elford_ER_S_44,16073100104.0,Elford,Slope,39.72326454033771,51333.54014409892,1.5009380863039399,0.0,37.711069418386494,12.382739212007504,48.405253283302066,10.302717414313184,5.2586824650429485,9.619000434875488,L_179,Yellow,146.2543061052095,-16.92734599300963
Elford_ER_S_45,16073100104.0,Elford,Slope,45.03393665158371,41937.25823739078,0.0,0.0,31.221719457013574,22.398190045248867,46.380090497737555,10.084532509744168,5.660162643948513,9.66599988937378,L_180,Yellow,146.2394515225107,-16.924173855194635
Elford_ER_S_46,16073100104.0,Elford,Slope,2.3770491803278686,70105.24495933158,0.0,0.0,3.278688524590164,0.0,96.72131147540983,15.612915011566578,3.3294203899659975,16.573999404907227,L_181,Yellow,146.26667455703776,-16.915438595801664
Elford_ER_S_47,16073100104.0,Elford,Slope,42.984330484330485,66337.72066151444,5.698005698005698,0.9971509971509972,32.763532763532766,19.23076923076923,41.31054131054131,9.22893758869171,5.952533934145002,8.032999992370605,L_182,Yellow,146.21745254591056,-16.922426232801822
Elford_ER_S_48,16073100104.0,Elford,Slope,23.26283269961977,100498.80730765127,0.0,0.0,30.513307984790874,1.1406844106463878,68.34600760456274,12.819269243039583,5.3989164507834,14.508500099182129,L_183,Yellow,146.29621917020634,-16.92586212138771
Elford_ER_S_49,16073100104.0,Elford,Slope,1.8510638297872337,22524.106860139407,2.127659574468085,0.0,2.5531914893617023,0.0,95.31914893617021,13.51604407054212,1.7889440213018801,14.02400016784668,L_184,Yellow,146.2248549088291,-16.904816409137783
Elford_ER_S_5,16073100104.0,Elford,Slope,0.28753541076487255,335968.1465102434,0.0,0.0,0.39660056657223797,0.0,99.60339943342777,17.3152384223105,1.1892831645070783,17.388999938964844,L_185,Yellow,146.23093623131018,-16.899739514209177
Elford_ER_S_50,16073100104.0,Elford,Slope,38.37866108786611,23157.07392614428,0.0,0.0,33.89121338912134,13.807531380753138,52.30125523012552,8.96127824265024,5.797539909104596,7.949000120162964,L_186,Yellow,146.2228970477473,-16.92419728350844
Elford_ER_S_51,16073100104.0,Elford,Slope,17.61177347242921,64115.71150727989,7.004470938897168,0.0,24.29210134128167,0.0,68.70342771982116,12.393807333745775,3.6833535388007808,11.460000038146973,L_187,Yellow,146.1956473319097,-16.901051494805014
Elford_ER_S_52,16073100104.0,Elford,Slope,0.0,43187.80882960232,0.0,0.0,0.0,0.0,100.0,15.363206319438602,1.9006641972795166,15.019999980926514,L_188,Yellow,146.30233144529308,-16.899971308987574
Elford_ER_S_6,16073100104.0,Elford,Slope,0.0,55396.315229838714,0.0,0.0,0.0,0.0,100.0,16.02041883398246,2.350116580028283,16.261499404907227,L_189,Yellow,146.29774776246842,-16.905080256259698
Elford_ER_S_7,16073100104.0,Elford,Slope,5.571996466431095,322942.3789655925,4.240282685512367,0.0,7.6855123674911665,0.0,88.07420494699646,14.248746787114019,3.5073015619650985,14.47700023651123,L_190,Yellow,146.25060073414227,-16.913376045446427
Elford_ER_S_8,16073100104.0,Elford,Slope,20.3753591954023,264867.9285628754,0.0,0.0,21.910919540229884,4.489942528735632,73.59913793103448,12.3169670046267,5.188202796184325,12.741000175476074,L_112,Yellow,146.2909937373043,-16.9281491409698
Elford_ER_S_9,16073100104.0,Elford,Slope,0.2945956928078017,233662.25014557084,0.0,0.0,0.4063388866314506,0.0,99.59366111336855,15.808046238019074,1.077512034480469,15.864999771118164,L_191,Yellow,146.2215823975034,-16.89956223654657
Briggs_BR_C_1,16074100104.0,Briggs,Crest,79.94791666666667,76997.8201778261,0.0,0.0,72.91666666666667,27.083333333333332,0.0,1.4049379850234789,0.7924663543051363,1.1994999647140503,L_192,Green,146.2133600681539,-16.940101458243802
Briggs_BR_OF_1,16074100104.0,Briggs,Outer Flat,82.81954887218045,38180.997513339855,11.027568922305765,3.2581453634085213,10.526315789473685,75.18796992481202,0.0,2.5771554439796684,1.1416918939557925,2.1679999828338623,L_193,Green,146.20397283042539,-16.93584033898461
Briggs_BR_OF_2,16074100104.0,Briggs,Outer Flat,78.51667141635794,334269.6228868989,5.9276147050441725,3.47677400968937,42.57623254488458,47.64890282131662,0.3704759190652608,1.5350253869520152,1.0686810406477216,1.4104999899864197,L_194,Green,146.21050072660324,-16.938715218761242
Briggs_BR_SS_1,16074100104.0,Briggs,Sheltered Slope,44.71883468834688,70728.59381575836,22.899728997289973,5.420054200542006,31.02981029810298,22.22222222222222,18.428184281842817,6.740519423793546,3.650399948166938,6.764999866485596,L_195,Green,146.20108915980222,-16.93676102990972
Briggs_BR_S_1,16074100104.0,Briggs,Slope,26.820388349514563,48824.963081851136,3.883495145631068,0.970873786407767,20.388349514563107,12.03883495145631,62.71844660194175,11.659787932144743,5.896211927175148,12.455499649047852,L_196,Green,146.20719040900286,-16.93876700814428
Briggs_BR_S_2,16074100104.0,Briggs,Slope,22.582799145299145,87942.62072634231,5.555555555555555,1.8162393162393162,16.55982905982906,10.576923076923077,65.49145299145299,11.727642944303609,4.668512318696648,12.35200023651123,L_197,Green,146.20046861005312,-16.937872649833366
Briggs_BR_S_3,16074100104.0,Briggs,Slope,37.644557823129254,57278.82204914279,0.0,0.0,41.83673469387755,7.312925170068027,50.85034013605442,8.872376813620761,5.672262106591943,7.370000123977661,L_198,Green,146.2128011938384,-16.940256810306394
